# Name, Student Number
# Nikolas Maier, 500461990
# Oluwatomilayo Adegbite, 500569283
Gambler #,Round #,Optimal Arm,Average reward,Times optimal action picked,Actual Probability
81,3800,0,369.9,3767,0.9770026532
81,3900,0,379.6,3867,0.9770026532
81,4000,0,389.5,3967,0.9770026532
81,4100,0,399.3,4067,0.9770026532
81,4200,0,409.2,4167,0.9770026532
81,4300,0,419.1,4267,0.9770026532
81,4400,0,428.8,4367,0.9770026532
81,4500,0,438.5,4467,0.9770026532
81,4600,0,448.5,4567,0.9770026532
81,4700,0,458.3,4667,0.9770026532
81,4800,0,468.2,4767,0.9770026532
81,4900,0,478.1,4867,0.9770026532
81,5000,0,487.8,4967,0.9770026532
82,0,8,0,0,0.9683049492
82,100,8,8.8,86,0.9683049492
82,200,8,18.5,186,0.9683049492
82,300,8,28.3,286,0.9683049492
82,400,8,38,386,0.9683049492
82,500,8,47.9,486,0.9683049492
82,600,8,57.4,586,0.9683049492
82,700,8,67.2,686,0.9683049492
82,800,8,76.7,786,0.9683049492
82,900,8,86.4,886,0.9683049492
82,1000,8,95.9,986,0.9683049492
82,1100,8,105.4,1086,0.9683049492
82,1200,8,115.2,1186,0.9683049492
82,1300,8,125.1,1286,0.9683049492
82,1400,8,134.9,1386,0.9683049492
82,1500,8,144.6,1486,0.9683049492
82,1600,8,154.4,1586,0.9683049492
82,1700,8,164.1,1686,0.9683049492
82,1800,8,173.9,1786,0.9683049492
82,1900,8,183.7,1886,0.9683049492
82,2000,8,193.5,1986,0.9683049492
82,2100,8,203.3,2086,0.9683049492
82,2200,8,213.1,2186,0.9683049492
82,2300,8,222.8,2286,0.9683049492
82,2400,8,232.7,2386,0.9683049492
82,2500,8,242.2,2486,0.9683049492
82,2600,8,252,2586,0.9683049492
82,2700,8,261.6,2686,0.9683049492
82,2800,8,271.4,2786,0.9683049492
82,2900,8,281.3,2886,0.9683049492
82,3000,8,291,2986,0.9683049492
82,3100,8,300.7,3086,0.9683049492
82,3200,8,310.5,3186,0.9683049492
82,3300,8,320.3,3286,0.9683049492
82,3400,8,330.2,3386,0.9683049492
82,3500,8,339.9,3486,0.9683049492
82,3600,8,349.7,3586,0.9683049492
82,3700,8,359.4,3686,0.9683049492
82,3800,8,369,3786,0.9683049492
82,3900,8,378.8,3886,0.9683049492
82,4000,8,388.5,3986,0.9683049492
82,4100,8,398.3,4086,0.9683049492
82,4200,8,408.2,4186,0.9683049492
82,4300,8,417.9,4286,0.9683049492
82,4400,8,427.7,4386,0.9683049492
82,4500,8,437.3,4486,0.9683049492
82,4600,8,446.7,4586,0.9683049492
82,4700,8,456.3,4686,0.9683049492
82,4800,8,466.1,4786,0.9683049492
82,4900,8,475.8,4886,0.9683049492
82,5000,8,485.6,4986,0.9683049492
83,0,2,0,0,0.960626997
83,100,2,8.8,75,0.960626997
83,200,2,18.3,175,0.960626997
83,300,2,28,275,0.960626997
83,400,2,37.7,375,0.960626997
83,500,2,47.1,475,0.960626997
83,600,2,56.7,575,0.960626997
83,700,2,66.1,675,0.960626997
83,800,2,75.6,775,0.960626997
83,900,2,85.2,875,0.960626997
83,1000,2,94.9,975,0.960626997
83,1100,2,104.5,1075,0.960626997
83,1200,2,114,1175,0.960626997
83,1300,2,123.3,1275,0.960626997
83,1400,2,132.6,1375,0.960626997
83,1500,2,142,1475,0.960626997
83,1600,2,151.5,1575,0.960626997
83,1700,2,161.2,1675,0.960626997
83,1800,2,170.8,1775,0.960626997
83,1900,2,180.1,1875,0.960626997
83,2000,2,189.9,1975,0.960626997
83,2100,2,199.6,2075,0.960626997
83,2200,2,209.2,2175,0.960626997
83,2300,2,218.7,2275,0.960626997
83,2400,2,228.3,2375,0.960626997
83,2500,2,237.7,2475,0.960626997
83,2600,2,246.9,2575,0.960626997
83,2700,2,256.7,2675,0.960626997
83,2800,2,266,2775,0.960626997
83,2900,2,275.6,2875,0.960626997
83,3000,2,285.1,2975,0.960626997
83,3100,2,295,3075,0.960626997
83,3200,2,304.7,3175,0.960626997
83,3300,2,314.4,3275,0.960626997
83,3400,2,323.6,3375,0.960626997
83,3500,2,333,3475,0.960626997
83,3600,2,342.6,3575,0.960626997
83,3700,2,352.1,3675,0.960626997
83,3800,2,361.9,3775,0.960626997
83,3900,2,371.8,3875,0.960626997
83,4000,2,381.5,3975,0.960626997
83,4100,2,390.8,4075,0.960626997
83,4200,2,400.6,4175,0.960626997
83,4300,2,410.5,4275,0.960626997
83,4400,2,419.6,4375,0.960626997
83,4500,2,429.3,4475,0.960626997
83,4600,2,438.7,4575,0.960626997
83,4700,2,448.3,4675,0.960626997
83,4800,2,458.2,4775,0.960626997
83,4900,2,467.6,4875,0.960626997
83,5000,2,477.5,4975,0.960626997
84,0,4,0,0,0.9487430346
84,100,4,8.5,2,0.9487430346
84,200,4,17.1,2,0.9487430346
84,300,4,25.4,2,0.9487430346
84,400,4,33.3,2,0.9487430346
84,500,4,41.4,2,0.9487430346
84,600,4,49.3,2,0.9487430346
84,700,4,58.2,2,0.9487430346
84,800,4,66.7,2,0.9487430346
84,900,4,75.3,2,0.9487430346
84,1000,4,83.8,2,0.9487430346
84,1100,4,92.2,2,0.9487430346
84,1200,4,100.4,2,0.9487430346
84,1300,4,109.2,2,0.9487430346
84,1400,4,117.7,2,0.9487430346
84,1500,4,126.2,2,0.9487430346
84,1600,4,134.4,2,0.9487430346
84,1700,4,142.4,2,0.9487430346
84,1800,4,150.4,2,0.9487430346
84,1900,4,158.5,2,0.9487430346
84,2000,4,166.6,2,0.9487430346
84,2100,4,174.6,2,0.9487430346
84,2200,4,183.1,2,0.9487430346
84,2300,4,191.1,2,0.9487430346
84,2400,4,199,2,0.9487430346
84,2500,4,207.3,2,0.9487430346
84,2600,4,215.7,2,0.9487430346
84,2700,4,223.5,2,0.9487430346
84,2800,4,231.3,2,0.9487430346
84,2900,4,239.8,2,0.9487430346
84,3000,4,248.4,2,0.9487430346
84,3100,4,257.2,2,0.9487430346
84,3200,4,265.5,2,0.9487430346
84,3300,4,274,2,0.9487430346
84,3400,4,283.2,2,0.9487430346
84,3500,4,291.8,2,0.9487430346
84,3600,4,300.2,2,0.9487430346
84,3700,4,308.7,2,0.9487430346
84,3800,4,316.7,2,0.9487430346
84,3900,4,325.4,2,0.9487430346
84,4000,4,334,2,0.9487430346
84,4100,4,341.5,2,0.9487430346
84,4200,4,349.5,2,0.9487430346
84,4300,4,358.1,2,0.9487430346
84,4400,4,366.5,2,0.9487430346
84,4500,4,374.5,2,0.9487430346
84,4600,4,383.1,2,0.9487430346
84,4700,4,391.2,2,0.9487430346
84,4800,4,399.2,2,0.9487430346
84,4900,4,406.9,2,0.9487430346
84,5000,4,414.9,2,0.9487430346
85,0,9,0,0,0.8164696794
85,100,9,7.5,90,0.8164696794
85,200,9,15.5,190,0.8164696794
85,300,9,23.8,290,0.8164696794
85,400,9,32.3,390,0.8164696794
85,500,9,40.9,490,0.8164696794
85,600,9,49.6,590,0.8164696794
85,700,9,57.6,690,0.8164696794
85,800,9,65.8,790,0.8164696794
85,900,9,73.8,890,0.8164696794
85,1000,9,82.5,990,0.8164696794
85,1100,9,91,1090,0.8164696794
85,1200,9,99.3,1190,0.8164696794
85,1300,9,107.8,1290,0.8164696794
85,1400,9,116.2,1390,0.8164696794
85,1500,9,123.4,1490,0.8164696794
85,1600,9,131.7,1590,0.8164696794
85,1700,9,139.7,1690,0.8164696794
85,1800,9,147,1790,0.8164696794
85,1900,9,155.6,1890,0.8164696794
85,2000,9,164.1,1990,0.8164696794
85,2100,9,171.7,2090,0.8164696794
85,2200,9,179.7,2190,0.8164696794
85,2300,9,187.4,2290,0.8164696794
85,2400,9,195.4,2390,0.8164696794
85,2500,9,203.5,2490,0.8164696794
85,2600,9,211,2590,0.8164696794
85,2700,9,219.4,2690,0.8164696794
85,2800,9,227.9,2790,0.8164696794
85,2900,9,236.9,2890,0.8164696794
85,3000,9,245,2990,0.8164696794
85,3100,9,252.9,3090,0.8164696794
85,3200,9,261.4,3190,0.8164696794
85,3300,9,269.8,3290,0.8164696794
85,3400,9,277.7,3390,0.8164696794
85,3500,9,285.3,3490,0.8164696794
85,3600,9,292.9,3590,0.8164696794
85,3700,9,301,3690,0.8164696794
85,3800,9,308.7,3790,0.8164696794
85,3900,9,317,3890,0.8164696794
85,4000,9,325.6,3990,0.8164696794
85,4100,9,334,4090,0.8164696794
85,4200,9,341.8,4190,0.8164696794
85,4300,9,350,4290,0.8164696794
85,4400,9,358.8,4390,0.8164696794
85,4500,9,366.4,4490,0.8164696794
85,4600,9,375.2,4590,0.8164696794
85,4700,9,383.7,4690,0.8164696794
85,4800,9,391.9,4790,0.8164696794
85,4900,9,399.7,4890,0.8164696794
85,5000,9,408.5,4990,0.8164696794
86,0,8,0,0,0.8781955527
86,100,8,8.4,8,0.8781955527
86,200,8,17.4,8,0.8781955527
86,300,8,26.1,8,0.8781955527
86,400,8,34.8,8,0.8781955527
86,500,8,44,8,0.8781955527
86,600,8,51.9,9,0.8781955527
86,700,8,60.9,9,0.8781955527
86,800,8,70,9,0.8781955527
86,900,8,78.8,9,0.8781955527
86,1000,8,87.1,9,0.8781955527
86,1100,8,95.8,9,0.8781955527
86,1200,8,104.4,9,0.8781955527
86,1300,8,113.1,9,0.8781955527
86,1400,8,122.3,9,0.8781955527
86,1500,8,131.4,9,0.8781955527
86,1600,8,140.5,9,0.8781955527
86,1700,8,148.6,9,0.8781955527
86,1800,8,157.3,9,0.8781955527
86,1900,8,165.9,9,0.8781955527
86,2000,8,174.4,9,0.8781955527
86,2100,8,182.5,9,0.8781955527
86,2200,8,191,9,0.8781955527
86,2300,8,200,9,0.8781955527
86,2400,8,208.7,9,0.8781955527
86,2500,8,217.3,9,0.8781955527
86,2600,8,225.4,9,0.8781955527
86,2700,8,234.3,9,0.8781955527
86,2800,8,243.3,9,0.8781955527
86,2900,8,252.5,9,0.8781955527
86,3000,8,261.2,9,0.8781955527
86,3100,8,269.7,9,0.8781955527
86,3200,8,278.2,9,0.8781955527
86,3300,8,286.9,9,0.8781955527
86,3400,8,295.7,9,0.8781955527
86,3500,8,304.4,9,0.8781955527
86,3600,8,313.2,9,0.8781955527
86,3700,8,321.7,9,0.8781955527
86,3800,8,330.5,9,0.8781955527
86,3900,8,339.2,9,0.8781955527
86,4000,8,347.6,9,0.8781955527
86,4100,8,356.3,9,0.8781955527
86,4200,8,364.7,9,0.8781955527
86,4300,8,373,9,0.8781955527
86,4400,8,381.7,9,0.8781955527
86,4500,8,390.6,9,0.8781955527
86,4600,8,399.4,9,0.8781955527
86,4700,8,408.3,9,0.8781955527
86,4800,8,416.5,9,0.8781955527
86,4900,8,425.5,9,0.8781955527
86,5000,8,434.7,9,0.8781955527
87,0,0,0,0,0.663552263
87,100,0,5.5,2,0.663552263
87,200,0,11.7,2,0.663552263
87,300,0,18.3,2,0.663552263
87,400,0,23.9,2,0.663552263
87,500,0,29.9,2,0.663552263
87,600,0,36.1,2,0.663552263
87,700,0,41.7,2,0.663552263
87,800,0,47.8,2,0.663552263
87,900,0,54.2,2,0.663552263
87,1000,0,60.7,2,0.663552263
87,1100,0,66.7,2,0.663552263
87,1200,0,72.5,2,0.663552263
87,1300,0,78.4,2,0.663552263
87,1400,0,85.4,2,0.663552263
87,1500,0,91,2,0.663552263
87,1600,0,97,2,0.663552263
87,1700,0,101.9,2,0.663552263
87,1800,0,107.7,2,0.663552263
87,1900,0,113.2,2,0.663552263
87,2000,0,119.2,2,0.663552263
87,2100,0,125.8,2,0.663552263
87,2200,0,132.1,2,0.663552263
87,2300,0,138.2,2,0.663552263
87,2400,0,144.8,2,0.663552263
87,2500,0,150.2,2,0.663552263
87,2600,0,156.5,2,0.663552263
87,2700,0,161.4,2,0.663552263
87,2800,0,167.4,2,0.663552263
87,2900,0,173.6,2,0.663552263
87,3000,0,179,2,0.663552263
87,3100,0,185,2,0.663552263
87,3200,0,191.1,2,0.663552263
87,3300,0,196.7,2,0.663552263
87,3400,0,202.4,2,0.663552263
87,3500,0,208.5,2,0.663552263
87,3600,0,215.1,2,0.663552263
87,3700,0,221.8,2,0.663552263
87,3800,0,227.5,2,0.663552263
87,3900,0,233.7,2,0.663552263
87,4000,0,239.4,2,0.663552263
87,4100,0,245.1,2,0.663552263
87,4200,0,250.5,2,0.663552263
87,4300,0,256.6,2,0.663552263
87,4400,0,262.3,2,0.663552263
87,4500,0,268.8,2,0.663552263
87,4600,0,274.7,2,0.663552263
87,4700,0,281.6,2,0.663552263
87,4800,0,288,2,0.663552263
87,4900,0,294.8,2,0.663552263
87,5000,0,301.3,2,0.663552263
88,0,2,0,0,0.9326174038
88,100,2,8.5,62,0.9326174038
88,200,2,18,162,0.9326174038
88,300,2,27.2,262,0.9326174038
88,400,2,36.7,362,0.9326174038
88,500,2,46.2,462,0.9326174038
88,600,2,55.4,562,0.9326174038
88,700,2,64.8,662,0.9326174038
88,800,2,73.9,762,0.9326174038
88,900,2,83.6,862,0.9326174038
88,1000,2,92.9,962,0.9326174038
88,1100,2,102.3,1062,0.9326174038
88,1200,2,111.7,1162,0.9326174038
88,1300,2,120.9,1262,0.9326174038
88,1400,2,129.7,1362,0.9326174038
88,1500,2,138.8,1462,0.9326174038
88,1600,2,148.1,1562,0.9326174038
88,1700,2,157.3,1662,0.9326174038
88,1800,2,167,1762,0.9326174038
88,1900,2,176,1862,0.9326174038
88,2000,2,185.8,1962,0.9326174038
88,2100,2,195.2,2062,0.9326174038
88,2200,2,204.4,2162,0.9326174038
88,2300,2,213.5,2262,0.9326174038
88,2400,2,222.5,2362,0.9326174038
88,2500,2,232.1,2462,0.9326174038
88,2600,2,241.5,2562,0.9326174038
88,2700,2,250.8,2662,0.9326174038
88,2800,2,260.1,2762,0.9326174038
88,2900,2,269.5,2862,0.9326174038
88,3000,2,279,2962,0.9326174038
88,3100,2,288.5,3062,0.9326174038
88,3200,2,297.8,3162,0.9326174038
88,3300,2,307.1,3262,0.9326174038
88,3400,2,316.4,3362,0.9326174038
88,3500,2,325.6,3462,0.9326174038
88,3600,2,335.1,3562,0.9326174038
88,3700,2,344.4,3662,0.9326174038
88,3800,2,353.5,3762,0.9326174038
88,3900,2,362.7,3862,0.9326174038
88,4000,2,371.6,3962,0.9326174038
88,4100,2,381.3,4062,0.9326174038
88,4200,2,390.8,4162,0.9326174038
88,4300,2,399.7,4262,0.9326174038
88,4400,2,409.1,4362,0.9326174038
88,4500,2,418.3,4462,0.9326174038
88,4600,2,427.5,4562,0.9326174038
88,4700,2,436.6,4662,0.9326174038
88,4800,2,445.9,4762,0.9326174038
88,4900,2,455.4,4862,0.9326174038
88,5000,2,464.8,4962,0.9326174038
89,0,0,0,0,0.5861695527
89,100,0,4.4,3,0.5861695527
89,200,0,10.2,3,0.5861695527
89,300,0,16.8,3,0.5861695527
89,400,0,22.9,3,0.5861695527
89,500,0,28.3,3,0.5861695527
89,600,0,33.8,3,0.5861695527
89,700,0,39.8,3,0.5861695527
89,800,0,44.9,3,0.5861695527
89,900,0,50.7,3,0.5861695527
89,1000,0,56.4,3,0.5861695527
89,1100,0,62.2,3,0.5861695527
89,1200,0,68.2,3,0.5861695527
89,1300,0,73.8,3,0.5861695527
89,1400,0,79.1,3,0.5861695527
89,1500,0,85.3,3,0.5861695527
89,1600,0,90.9,3,0.5861695527
89,1700,0,95.8,3,0.5861695527
89,1800,0,101.8,3,0.5861695527
89,1900,0,108.2,3,0.5861695527
89,2000,0,113,3,0.5861695527
89,2100,0,119.2,3,0.5861695527
89,2200,0,123.9,3,0.5861695527
89,2300,0,128.4,3,0.5861695527
89,2400,0,134.5,3,0.5861695527
89,2500,0,141,3,0.5861695527
89,2600,0,146.3,3,0.5861695527
89,2700,0,151.6,3,0.5861695527
89,2800,0,157.4,3,0.5861695527
89,2900,0,162.9,3,0.5861695527
89,3000,0,168.6,3,0.5861695527
89,3100,0,174.2,3,0.5861695527
89,3200,0,180.1,3,0.5861695527
89,3300,0,186.2,3,0.5861695527
89,3400,0,191.3,3,0.5861695527
89,3500,0,196.6,3,0.5861695527
89,3600,0,201.7,3,0.5861695527
89,3700,0,207.3,3,0.5861695527
89,3800,0,213.2,3,0.5861695527
89,3900,0,219.4,3,0.5861695527
89,4000,0,225.3,3,0.5861695527
89,4100,0,230.5,3,0.5861695527
89,4200,0,236.7,3,0.5861695527
89,4300,0,242.1,3,0.5861695527
89,4400,0,247.2,3,0.5861695527
89,4500,0,252.7,3,0.5861695527
89,4600,0,257.7,3,0.5861695527
89,4700,0,262.7,3,0.5861695527
89,4800,0,267.9,3,0.5861695527
89,4900,0,274.2,3,0.5861695527
89,5000,0,280.3,3,0.5861695527
90,0,4,0,0,0.977468013
90,100,4,8.8,91,0.977468013
90,200,4,18.3,191,0.977468013
90,300,4,28.2,291,0.977468013
90,400,4,38.1,391,0.977468013
90,500,4,48.1,491,0.977468013
90,600,4,57.9,591,0.977468013
90,700,4,67.7,691,0.977468013
90,800,4,77.5,791,0.977468013
90,900,4,87.5,891,0.977468013
90,1000,4,97,991,0.977468013
90,1100,4,106.7,1091,0.977468013
90,1200,4,116.5,1191,0.977468013
90,1300,4,126.2,1291,0.977468013
90,1400,4,135.7,1391,0.977468013
90,1500,4,145.6,1491,0.977468013
90,1600,4,155.6,1591,0.977468013
90,1700,4,165.4,1691,0.977468013
90,1800,4,175.3,1791,0.977468013
90,1900,4,185.3,1891,0.977468013
90,2000,4,195.1,1991,0.977468013
90,2100,4,204.9,2091,0.977468013
90,2200,4,214.6,2191,0.977468013
90,2300,4,224.5,2291,0.977468013
90,2400,4,234.4,2391,0.977468013
90,2500,4,244.3,2491,0.977468013
90,2600,4,254.2,2591,0.977468013
90,2700,4,263.9,2691,0.977468013
90,2800,4,273.7,2791,0.977468013
90,2900,4,283.3,2891,0.977468013
90,3000,4,292.8,2991,0.977468013
90,3100,4,302.6,3091,0.977468013
90,3200,4,312.3,3191,0.977468013
90,3300,4,322,3291,0.977468013
90,3400,4,331.9,3391,0.977468013
90,3500,4,341.7,3491,0.977468013
90,3600,4,351.5,3591,0.977468013
90,3700,4,361.3,3691,0.977468013
90,3800,4,371.1,3791,0.977468013
90,3900,4,380.7,3891,0.977468013
90,4000,4,390.5,3991,0.977468013
90,4100,4,400.4,4091,0.977468013
90,4200,4,410.1,4191,0.977468013
90,4300,4,419.5,4291,0.977468013
90,4400,4,429.4,4391,0.977468013
90,4500,4,439.1,4491,0.977468013
90,4600,4,448.7,4591,0.977468013
90,4700,4,458.5,4691,0.977468013
90,4800,4,468.2,4791,0.977468013
90,4900,4,478.2,4891,0.977468013
90,5000,4,488.1,4991,0.977468013
91,0,4,0,0,0.9361480918
91,100,4,8.7,87,0.9361480918
91,200,4,18.2,187,0.9361480918
91,300,4,27.8,287,0.9361480918
91,400,4,37.5,387,0.9361480918
91,500,4,46.8,487,0.9361480918
91,600,4,56,587,0.9361480918
91,700,4,65.3,687,0.9361480918
91,800,4,74.7,787,0.9361480918
91,900,4,84,887,0.9361480918
91,1000,4,93.2,987,0.9361480918
91,1100,4,102.7,1087,0.9361480918
91,1200,4,112.2,1187,0.9361480918
91,1300,4,121.7,1287,0.9361480918
91,1400,4,131.2,1387,0.9361480918
91,1500,4,140.9,1487,0.9361480918
91,1600,4,150.3,1587,0.9361480918
91,1700,4,159.9,1687,0.9361480918
91,1800,4,169.1,1787,0.9361480918
91,1900,4,178.7,1887,0.9361480918
91,2000,4,187.7,1987,0.9361480918
91,2100,4,196.8,2087,0.9361480918
91,2200,4,206.6,2187,0.9361480918
91,2300,4,215.6,2287,0.9361480918
91,2400,4,224.9,2387,0.9361480918
91,2500,4,234.1,2487,0.9361480918
91,2600,4,243.5,2587,0.9361480918
91,2700,4,253.1,2687,0.9361480918
91,2800,4,262.1,2787,0.9361480918
91,2900,4,270.9,2887,0.9361480918
91,3000,4,280.3,2987,0.9361480918
91,3100,4,289,3087,0.9361480918
91,3200,4,298.3,3187,0.9361480918
91,3300,4,307.2,3287,0.9361480918
91,3400,4,316.4,3387,0.9361480918
91,3500,4,325.9,3487,0.9361480918
91,3600,4,335.1,3587,0.9361480918
91,3700,4,344.5,3687,0.9361480918
91,3800,4,353.8,3787,0.9361480918
91,3900,4,363.4,3887,0.9361480918
91,4000,4,372.8,3987,0.9361480918
91,4100,4,382.5,4087,0.9361480918
91,4200,4,391.8,4187,0.9361480918
91,4300,4,400.9,4287,0.9361480918
91,4400,4,409.8,4387,0.9361480918
91,4500,4,419,4487,0.9361480918
91,4600,4,428.8,4587,0.9361480918
91,4700,4,438.2,4687,0.9361480918
91,4800,4,447.8,4787,0.9361480918
91,4900,4,457.4,4887,0.9361480918
91,5000,4,466.7,4987,0.9361480918
92,0,5,0,0,0.9567689459
92,100,5,8.8,3,0.9567689459
92,200,5,18,3,0.9567689459
92,300,5,27.2,3,0.9567689459
92,400,5,36.9,3,0.9567689459
92,500,5,46,3,0.9567689459
92,600,5,54.9,3,0.9567689459
92,700,5,64.3,3,0.9567689459
92,800,5,73.1,3,0.9567689459
92,900,5,82.8,3,0.9567689459
92,1000,5,91.9,3,0.9567689459
92,1100,5,101.5,3,0.9567689459
92,1200,5,110.7,3,0.9567689459
92,1300,5,119.7,3,0.9567689459
92,1400,5,129.1,3,0.9567689459
92,1500,5,138.7,3,0.9567689459
92,1600,5,148.1,3,0.9567689459
92,1700,5,157.5,3,0.9567689459
92,1800,5,167.2,3,0.9567689459
92,1900,5,176.6,3,0.9567689459
92,2000,5,186,3,0.9567689459
92,2100,5,195.9,3,0.9567689459
92,2200,5,205.2,3,0.9567689459
92,2300,5,214.9,3,0.9567689459
92,2400,5,224.1,3,0.9567689459
92,2500,5,234,3,0.9567689459
92,2600,5,243.3,3,0.9567689459
92,2700,5,252.8,3,0.9567689459
92,2800,5,262.3,3,0.9567689459
92,2900,5,271.6,3,0.9567689459
92,3000,5,281.4,3,0.9567689459
92,3100,5,290.9,3,0.9567689459
92,3200,5,299.8,3,0.9567689459
92,3300,5,308.7,3,0.9567689459
92,3400,5,318.2,3,0.9567689459
92,3500,5,327.6,3,0.9567689459
92,3600,5,336.8,3,0.9567689459
92,3700,5,346.5,3,0.9567689459
92,3800,5,355.9,3,0.9567689459
92,3900,5,365.5,3,0.9567689459
92,4000,5,374.6,3,0.9567689459
92,4100,5,384,3,0.9567689459
92,4200,5,393.4,3,0.9567689459
92,4300,5,402.8,3,0.9567689459
92,4400,5,412,3,0.9567689459
92,4500,5,421.4,3,0.9567689459
92,4600,5,430.5,3,0.9567689459
92,4700,5,439.6,3,0.9567689459
92,4800,5,448.8,3,0.9567689459
92,4900,5,458.3,3,0.9567689459
92,5000,5,467.6,3,0.9567689459
93,0,0,0,0,0.9497587365
93,100,0,9,10,0.9497587365
93,200,0,18.4,10,0.9497587365
93,300,0,28.1,10,0.9497587365
93,400,0,37.3,10,0.9497587365
93,500,0,46.1,10,0.9497587365
93,600,0,55.5,10,0.9497587365
93,700,0,64.9,10,0.9497587365
93,800,0,74.6,10,0.9497587365
93,900,0,84.2,10,0.9497587365
93,1000,0,93.6,10,0.9497587365
93,1100,0,103.2,10,0.9497587365
93,1200,0,112.4,10,0.9497587365
93,1300,0,122,10,0.9497587365
93,1400,0,131.8,10,0.9497587365
93,1500,0,140.9,10,0.9497587365
93,1600,0,150.1,10,0.9497587365
93,1700,0,159.4,10,0.9497587365
93,1800,0,168.8,10,0.9497587365
93,1900,0,178.1,10,0.9497587365
93,2000,0,187.5,10,0.9497587365
93,2100,0,197.2,10,0.9497587365
93,2200,0,206.8,10,0.9497587365
93,2300,0,216.3,10,0.9497587365
93,2400,0,225.5,10,0.9497587365
93,2500,0,235.4,10,0.9497587365
93,2600,0,245.4,10,0.9497587365
93,2700,0,254.8,10,0.9497587365
93,2800,0,264.4,10,0.9497587365
93,2900,0,273.8,10,0.9497587365
93,3000,0,283.2,10,0.9497587365
93,3100,0,293.2,10,0.9497587365
93,3200,0,302.4,10,0.9497587365
93,3300,0,311.8,10,0.9497587365
93,3400,0,321.6,10,0.9497587365
93,3500,0,330.6,10,0.9497587365
93,3600,0,339.9,10,0.9497587365
93,3700,0,349.2,10,0.9497587365
93,3800,0,358.6,10,0.9497587365
93,3900,0,368.3,10,0.9497587365
93,4000,0,377.7,10,0.9497587365
93,4100,0,387.5,10,0.9497587365
93,4200,0,397.1,10,0.9497587365
93,4300,0,406.5,10,0.9497587365
93,4400,0,415.7,10,0.9497587365
93,4500,0,425.3,10,0.9497587365
93,4600,0,434.6,10,0.9497587365
93,4700,0,443.9,10,0.9497587365
93,4800,0,453.2,10,0.9497587365
93,4900,0,462.5,10,0.9497587365
93,5000,0,471.8,10,0.9497587365
94,0,7,0,0,0.9220250793
94,100,7,8.3,59,0.9220250793
94,200,7,17.1,156,0.9220250793
94,300,7,26.3,256,0.9220250793
94,400,7,35.7,356,0.9220250793
94,500,7,44.4,456,0.9220250793
94,600,7,53.7,556,0.9220250793
94,700,7,62.9,656,0.9220250793
94,800,7,72,756,0.9220250793
94,900,7,81,856,0.9220250793
94,1000,7,90.6,956,0.9220250793
94,1100,7,100.2,1056,0.9220250793
94,1200,7,109.4,1156,0.9220250793
94,1300,7,118.5,1256,0.9220250793
94,1400,7,128.1,1356,0.9220250793
94,1500,7,137.3,1456,0.9220250793
94,1600,7,147.1,1556,0.9220250793
94,1700,7,156.6,1656,0.9220250793
94,1800,7,165.1,1756,0.9220250793
94,1900,7,174.3,1856,0.9220250793
94,2000,7,183.1,1956,0.9220250793
94,2100,7,192.6,2056,0.9220250793
94,2200,7,201.9,2156,0.9220250793
94,2300,7,210.9,2256,0.9220250793
94,2400,7,220.2,2356,0.9220250793
94,2500,7,229.8,2456,0.9220250793
94,2600,7,239.2,2556,0.9220250793
94,2700,7,248.2,2656,0.9220250793
94,2800,7,257.6,2756,0.9220250793
94,2900,7,266.6,2856,0.9220250793
94,3000,7,276.1,2956,0.9220250793
94,3100,7,285.3,3056,0.9220250793
94,3200,7,294.5,3156,0.9220250793
94,3300,7,303.7,3256,0.9220250793
94,3400,7,313,3356,0.9220250793
94,3500,7,322.5,3456,0.9220250793
94,3600,7,331.3,3556,0.9220250793
94,3700,7,340.6,3656,0.9220250793
94,3800,7,349.7,3756,0.9220250793
94,3900,7,358.6,3856,0.9220250793
94,4000,7,368,3956,0.9220250793
94,4100,7,377.4,4056,0.9220250793
94,4200,7,386.3,4156,0.9220250793
94,4300,7,395.5,4256,0.9220250793
94,4400,7,404.8,4356,0.9220250793
94,4500,7,413.9,4456,0.9220250793
94,4600,7,423.3,4556,0.9220250793
94,4700,7,432.2,4656,0.9220250793
94,4800,7,441.1,4756,0.9220250793
94,4900,7,449.5,4856,0.9220250793
94,5000,7,458.4,4956,0.9220250793
95,0,6,0,0,0.9399381655
95,100,6,9,59,0.9399381655
95,200,6,18.7,159,0.9399381655
95,300,6,28.4,259,0.9399381655
95,400,6,38,359,0.9399381655
95,500,6,47.2,459,0.9399381655
95,600,6,56.5,559,0.9399381655
95,700,6,66,659,0.9399381655
95,800,6,74.9,756,0.9399381655
95,900,6,84.7,856,0.9399381655
95,1000,6,94.3,956,0.9399381655
95,1100,6,103.9,1056,0.9399381655
95,1200,6,113.1,1156,0.9399381655
95,1300,6,122.6,1256,0.9399381655
95,1400,6,132.4,1356,0.9399381655
95,1500,6,141.5,1456,0.9399381655
95,1600,6,151.1,1556,0.9399381655
95,1700,6,160.7,1656,0.9399381655
95,1800,6,170.2,1756,0.9399381655
95,1900,6,179.5,1856,0.9399381655
95,2000,6,188.6,1956,0.9399381655
95,2100,6,197.9,2056,0.9399381655
95,2200,6,207.4,2156,0.9399381655
95,2300,6,217,2256,0.9399381655
95,2400,6,226.6,2356,0.9399381655
95,2500,6,235.8,2456,0.9399381655
