# Name, Student Number
# Nikolas Maier, 500461990
# Oluwatomilayo Adegbite, 500569283
Gambler #,Round #,Optimal Arm,Average reward,Times optimal action picked,Probability of Picking Optimal,Actual Probability
76,4900,5,397.8,2965,0.7880488366,0.9766505405
76,5000,5,407,3042,0.7785976392,0.9766505405
77,0,2,0,0,0.1,0.966832223
77,100,2,4.3,9,0.1342267055,0.966832223
77,200,2,10.9,24,0.1564680516,0.966832223
77,300,2,17,47,0.2269426251,0.966832223
77,400,2,24.9,81,0.2865151849,0.966832223
77,500,2,32.9,108,0.290287133,0.966832223
77,600,2,40.7,140,0.3173442324,0.966832223
77,700,2,47.8,165,0.2838488152,0.966832223
77,800,2,55,185,0.236527909,0.966832223
77,900,2,62.4,216,0.2939430388,0.966832223
77,1000,2,69.6,251,0.3405870111,0.966832223
77,1100,2,77,289,0.3963696497,0.966832223
77,1200,2,83.8,324,0.3864864179,0.966832223
77,1300,2,90.7,355,0.3531137706,0.966832223
77,1400,2,98.1,395,0.4040255346,0.966832223
77,1500,2,105.2,432,0.3836083897,0.966832223
77,1600,2,113.3,470,0.3889641104,0.966832223
77,1700,2,120.2,501,0.3465435239,0.966832223
77,1800,2,128.1,540,0.3829583034,0.966832223
77,1900,2,136,586,0.4560713697,0.966832223
77,2000,2,144.4,638,0.5224216894,0.966832223
77,2100,2,152.5,702,0.6153826364,0.966832223
77,2200,2,161.3,768,0.6342926043,0.966832223
77,2300,2,169.1,831,0.6231048337,0.966832223
77,2400,2,177.9,905,0.7015628831,0.966832223
77,2500,2,185.8,973,0.681426492,0.966832223
77,2600,2,193.5,1031,0.6129689812,0.966832223
77,2700,2,200.9,1086,0.5800902579,0.966832223
77,2800,2,209.5,1152,0.6344021615,0.966832223
77,2900,2,217.9,1216,0.6198424085,0.966832223
77,3000,2,225.7,1265,0.5422550832,0.966832223
77,3100,2,233.5,1311,0.4942744809,0.966832223
77,3200,2,241,1360,0.5029645168,0.966832223
77,3300,2,248.4,1405,0.4719223693,0.966832223
77,3400,2,256.7,1446,0.4468558973,0.966832223
77,3500,2,264.6,1486,0.4289710848,0.966832223
77,3600,2,272.6,1538,0.48098716,0.966832223
77,3700,2,280,1582,0.4492801358,0.966832223
77,3800,2,288.3,1626,0.4373143195,0.966832223
77,3900,2,295.9,1662,0.4037142118,0.966832223
77,4000,2,303.4,1709,0.4444914917,0.966832223
77,4100,2,310.4,1744,0.3829447003,0.966832223
77,4200,2,317.3,1775,0.346320005,0.966832223
77,4300,2,324.6,1814,0.3674529488,0.966832223
77,4400,2,332,1850,0.367896767,0.966832223
77,4500,2,340,1895,0.4410242782,0.966832223
77,4600,2,348,1942,0.4773973904,0.966832223
77,4700,2,355.3,1987,0.4566949889,0.966832223
77,4800,2,363,2043,0.5247086696,0.966832223
77,4900,2,369.9,2084,0.4608440778,0.966832223
77,5000,2,378.2,2131,0.4633345691,0.966832223
78,0,0,0,0,0.1,0.9015129886
78,100,0,6.6,7,0.09007230876,0.9015129886
78,200,0,12.6,17,0.1219129385,0.9015129886
78,300,0,20.4,29,0.1312178393,0.9015129886
78,400,0,27.8,49,0.171209621,0.9015129886
78,500,0,35.3,58,0.1255119971,0.9015129886
78,600,0,42.2,67,0.1135799834,0.9015129886
78,700,0,50,73,0.09246498843,0.9015129886
78,800,0,58.2,85,0.1209685446,0.9015129886
78,900,0,65.6,97,0.1348306885,0.9015129886
78,1000,0,73.2,106,0.1215108568,0.9015129886
78,1100,0,81.5,126,0.1883469498,0.9015129886
78,1200,0,89.5,141,0.1672372492,0.9015129886
78,1300,0,96.6,155,0.1730205939,0.9015129886
78,1400,0,103.9,166,0.1457006829,0.9015129886
78,1500,0,111.8,181,0.1436586539,0.9015129886
78,1600,0,119.6,198,0.1701167929,0.9015129886
78,1700,0,127.3,213,0.1734292506,0.9015129886
78,1800,0,134.6,226,0.1500562734,0.9015129886
78,1900,0,142.5,248,0.1882239415,0.9015129886
78,2000,0,149.9,278,0.2458238977,0.9015129886
78,2100,0,157.4,305,0.2545394846,0.9015129886
78,2200,0,164.7,324,0.2161681209,0.9015129886
78,2300,0,171.9,348,0.2374740166,0.9015129886
78,2400,0,179.5,377,0.2446591942,0.9015129886
78,2500,0,187.7,405,0.2607342627,0.9015129886
78,2600,0,194.5,434,0.2548769675,0.9015129886
78,2700,0,201.5,468,0.2783391999,0.9015129886
78,2800,0,208.7,503,0.3138965211,0.9015129886
78,2900,0,216,541,0.3484173417,0.9015129886
78,3000,0,224.1,575,0.3487523476,0.9015129886
78,3100,0,231.3,611,0.3517470323,0.9015129886
78,3200,0,239.1,641,0.2996016378,0.9015129886
78,3300,0,247.3,664,0.2702641865,0.9015129886
78,3400,0,254.1,692,0.2856029399,0.9015129886
78,3500,0,262.2,720,0.2760663408,0.9015129886
78,3600,0,270.9,748,0.2825681166,0.9015129886
78,3700,0,278.9,770,0.2603862587,0.9015129886
78,3800,0,287.5,801,0.29499349,0.9015129886
78,3900,0,295.7,843,0.3666762946,0.9015129886
78,4000,0,304.4,871,0.3314542008,0.9015129886
78,4100,0,312.9,907,0.3366938379,0.9015129886
78,4200,0,321.8,947,0.3850350403,0.9015129886
78,4300,0,330,986,0.3923851788,0.9015129886
78,4400,0,337.3,1010,0.2855330836,0.9015129886
78,4500,0,345.2,1038,0.2619303548,0.9015129886
78,4600,0,354,1078,0.3226267725,0.9015129886
78,4700,0,361.6,1119,0.3376107364,0.9015129886
78,4800,0,367.9,1149,0.3009865973,0.9015129886
78,4900,0,374.7,1178,0.2878276323,0.9015129886
78,5000,0,381.9,1215,0.3283076137,0.9015129886
79,0,1,0,0,0.1,0.8739198863
79,100,1,5.3,12,0.1178258181,0.8739198863
79,200,1,11.1,20,0.1112188222,0.8739198863
79,300,1,18,38,0.1714091448,0.8739198863
79,400,1,24.2,53,0.1728207481,0.8739198863
79,500,1,31.5,74,0.2154499692,0.8739198863
79,600,1,39,88,0.1603665988,0.8739198863
79,700,1,45.1,99,0.1425335878,0.8739198863
79,800,1,52.5,114,0.1452538657,0.8739198863
79,900,1,59.7,133,0.1986154225,0.8739198863
79,1000,1,67.3,149,0.1559473778,0.8739198863
79,1100,1,72.6,160,0.1519181532,0.8739198863
79,1200,1,79,170,0.1372338431,0.8739198863
79,1300,1,86.2,180,0.1383980515,0.8739198863
79,1400,1,92.1,190,0.1257148325,0.8739198863
79,1500,1,99.4,198,0.1036603192,0.8739198863
79,1600,1,106.4,212,0.1618954072,0.8739198863
79,1700,1,113.6,224,0.149935511,0.8739198863
79,1800,1,119.9,233,0.1449320016,0.8739198863
79,1900,1,125.7,249,0.1589249983,0.8739198863
79,2000,1,132.7,268,0.1693325239,0.8739198863
79,2100,1,140.3,289,0.21076263,0.8739198863
79,2200,1,146.8,308,0.2096554112,0.8739198863
79,2300,1,153.9,332,0.2255156349,0.8739198863
79,2400,1,161.1,356,0.2440824061,0.8739198863
79,2500,1,167.3,379,0.2327019099,0.8739198863
79,2600,1,174.1,400,0.2495273903,0.8739198863
79,2700,1,181.5,424,0.2338519983,0.8739198863
79,2800,1,188.6,440,0.1905639419,0.8739198863
79,2900,1,195.9,460,0.2140643119,0.8739198863
79,3000,1,203.2,473,0.1696175136,0.8739198863
79,3100,1,210.2,485,0.1512481987,0.8739198863
79,3200,1,216.6,497,0.1349618091,0.8739198863
79,3300,1,222.2,507,0.1536065576,0.8739198863
79,3400,1,229.7,521,0.1348427432,0.8739198863
79,3500,1,236.7,538,0.174150028,0.8739198863
79,3600,1,243.6,553,0.1675045317,0.8739198863
79,3700,1,250.2,571,0.1854348685,0.8739198863
79,3800,1,257.2,590,0.1918221663,0.8739198863
79,3900,1,264.3,615,0.2604497174,0.8739198863
79,4000,1,271.2,640,0.2581864806,0.8739198863
79,4100,1,278.4,670,0.2889104627,0.8739198863
79,4200,1,285.2,691,0.2401076975,0.8739198863
79,4300,1,291.4,714,0.2356251839,0.8739198863
79,4400,1,298.2,727,0.1840074646,0.8739198863
79,4500,1,305.4,740,0.1581915867,0.8739198863
79,4600,1,312.8,771,0.2583914616,0.8739198863
79,4700,1,320.1,796,0.251607134,0.8739198863
79,4800,1,327.7,820,0.2304915701,0.8739198863
79,4900,1,334.2,844,0.2579446527,0.8739198863
79,5000,1,341.2,866,0.2456476975,0.8739198863
80,0,1,0,0,0.1,0.8891223452
80,100,1,5.2,5,0.1123028362,0.8891223452
80,200,1,11.4,18,0.1514833209,0.8891223452
80,300,1,17.5,32,0.1665089678,0.8891223452
80,400,1,24.4,58,0.2331929541,0.8891223452
80,500,1,30.9,80,0.2161225867,0.8891223452
80,600,1,38,107,0.2579401903,0.8891223452
80,700,1,45.7,153,0.3915030411,0.8891223452
80,800,1,52.6,187,0.3454249283,0.8891223452
80,900,1,59.1,218,0.315571764,0.8891223452
80,1000,1,65.3,238,0.2485563942,0.8891223452
80,1100,1,72.8,260,0.2426410935,0.8891223452
80,1200,1,79.3,282,0.2240694064,0.8891223452
80,1300,1,86.2,306,0.2592892554,0.8891223452
80,1400,1,92.2,323,0.2113406466,0.8891223452
80,1500,1,99.4,345,0.2211378551,0.8891223452
80,1600,1,105.4,365,0.2156427965,0.8891223452
80,1700,1,112.2,385,0.2251747578,0.8891223452
80,1800,1,119,406,0.2397667588,0.8891223452
80,1900,1,125.7,423,0.2142984951,0.8891223452
80,2000,1,133.1,452,0.2789480117,0.8891223452
80,2100,1,139.5,476,0.2726721293,0.8891223452
80,2200,1,146.9,509,0.3159278648,0.8891223452
80,2300,1,153.8,541,0.3007582787,0.8891223452
80,2400,1,160.4,571,0.3231746868,0.8891223452
80,2500,1,167.9,610,0.3500449711,0.8891223452
80,2600,1,174.9,646,0.3666609704,0.8891223452
80,2700,1,182.3,681,0.3155952321,0.8891223452
80,2800,1,189.4,709,0.283239126,0.8891223452
80,2900,1,196.8,737,0.263566587,0.8891223452
80,3000,1,203,761,0.254320985,0.8891223452
80,3100,1,208.9,778,0.2097477277,0.8891223452
80,3200,1,215.4,799,0.1868414952,0.8891223452
80,3300,1,222.1,821,0.2324115593,0.8891223452
80,3400,1,229,849,0.2663949847,0.8891223452
80,3500,1,236.3,866,0.2089416794,0.8891223452
80,3600,1,244.1,906,0.3430539149,0.8891223452
80,3700,1,251.2,935,0.3210268352,0.8891223452
80,3800,1,259,958,0.2724545262,0.8891223452
80,3900,1,266.1,990,0.3208917949,0.8891223452
80,4000,1,272.8,1024,0.3160921412,0.8891223452
80,4100,1,280,1056,0.3157472997,0.8891223452
80,4200,1,288.1,1087,0.311896326,0.8891223452
80,4300,1,295.7,1113,0.2918354594,0.8891223452
80,4400,1,302.8,1136,0.2653665459,0.8891223452
80,4500,1,310.5,1163,0.24505658,0.8891223452
80,4600,1,318.2,1191,0.2803887772,0.8891223452
80,4700,1,325,1220,0.2891785552,0.8891223452
80,4800,1,332.1,1242,0.2388926737,0.8891223452
80,4900,1,340.1,1266,0.2304492465,0.8891223452
80,5000,1,347.7,1293,0.2720385389,0.8891223452
81,0,1,0,0,0.1,0.9733195271
81,100,1,7.3,11,0.107027124,0.9733195271
81,200,1,14.6,22,0.1337627642,0.9733195271
81,300,1,22.3,40,0.1751316788,0.9733195271
81,400,1,30.4,53,0.1544260671,0.9733195271
81,500,1,38.1,63,0.1336962285,0.9733195271
81,600,1,45.8,73,0.1316672281,0.9733195271
81,700,1,54.1,86,0.1553186593,0.9733195271
81,800,1,62.7,95,0.1218444244,0.9733195271
81,900,1,70.9,107,0.1397209574,0.9733195271
81,1000,1,80,126,0.1752616447,0.9733195271
81,1100,1,89.1,138,0.1295132321,0.9733195271
81,1200,1,97.7,142,0.07969150244,0.9733195271
81,1300,1,106.4,152,0.0867888965,0.9733195271
81,1400,1,115.6,163,0.1128198777,0.9733195271
81,1500,1,124.9,171,0.09996946104,0.9733195271
81,1600,1,134.4,178,0.07948571536,0.9733195271
81,1700,1,143.3,186,0.08638798593,0.9733195271
81,1800,1,151.6,195,0.09960596233,0.9733195271
81,1900,1,160.3,205,0.1101159149,0.9733195271
81,2000,1,169.6,224,0.1558672678,0.9733195271
81,2100,1,178.5,235,0.1455100958,0.9733195271
81,2200,1,187.4,248,0.1421947497,0.9733195271
81,2300,1,196.8,262,0.1472658079,0.9733195271
81,2400,1,206.3,274,0.1326596147,0.9733195271
81,2500,1,215.3,286,0.128050723,0.9733195271
81,2600,1,224.8,296,0.1040289891,0.9733195271
81,2700,1,233.7,312,0.1482541789,0.9733195271
81,2800,1,242.7,325,0.1390151209,0.9733195271
81,2900,1,251.4,339,0.1259741281,0.9733195271
81,3000,1,260.5,347,0.1001771415,0.9733195271
81,3100,1,268.5,358,0.1237222538,0.9733195271
81,3200,1,277.7,380,0.1955922137,0.9733195271
81,3300,1,286.8,401,0.1924121315,0.9733195271
81,3400,1,295.9,431,0.2697392133,0.9733195271
81,3500,1,304.2,457,0.2490582943,0.9733195271
81,3600,1,313.2,482,0.246808617,0.9733195271
81,3700,1,322.5,510,0.2602402926,0.9733195271
81,3800,1,331.3,529,0.2072287203,0.9733195271
81,3900,1,340.4,552,0.2244094144,0.9733195271
81,4000,1,349.6,573,0.2267832893,0.9733195271
81,4100,1,358.9,598,0.2477514509,0.9733195271
81,4200,1,367.9,634,0.320011858,0.9733195271
81,4300,1,376.9,665,0.3107720667,0.9733195271
81,4400,1,385.9,692,0.2784915225,0.9733195271
81,4500,1,394.4,716,0.2733850954,0.9733195271
81,4600,1,402.5,736,0.2216907477,0.9733195271
81,4700,1,411,763,0.2606250666,0.9733195271
81,4800,1,419.8,795,0.2957146258,0.9733195271
81,4900,1,427.7,829,0.3422009164,0.9733195271
81,5000,1,435.9,867,0.3780873436,0.9733195271
82,0,1,0,0,0.1,0.8557700572
82,100,1,4.3,13,0.1394892711,0.8557700572
82,200,1,9.6,31,0.1806478014,0.8557700572
82,300,1,15.6,55,0.2432393704,0.8557700572
82,400,1,21.5,72,0.2050911039,0.8557700572
82,500,1,27.4,87,0.1749150793,0.8557700572
82,600,1,34.3,107,0.1882906208,0.8557700572
82,700,1,40.6,122,0.160365901,0.8557700572
82,800,1,48,134,0.1290446842,0.8557700572
82,900,1,54.3,152,0.1606360996,0.8557700572
82,1000,1,60.6,173,0.1957450586,0.8557700572
82,1100,1,66.6,188,0.1560189208,0.8557700572
82,1200,1,72.5,196,0.1295915422,0.8557700572
82,1300,1,78.8,208,0.1547838719,0.8557700572
82,1400,1,84.9,217,0.1215690072,0.8557700572
82,1500,1,91.3,230,0.1305780896,0.8557700572
82,1600,1,97.3,246,0.1650150381,0.8557700572
82,1700,1,104.4,269,0.2037351562,0.8557700572
82,1800,1,110.7,290,0.1999466324,0.8557700572
82,1900,1,116.6,310,0.1965990296,0.8557700572
82,2000,1,122,323,0.1468473776,0.8557700572
82,2100,1,128.5,329,0.110988231,0.8557700572
82,2200,1,134.1,341,0.117067044,0.8557700572
82,2300,1,140.6,358,0.1603803684,0.8557700572
82,2400,1,146.8,372,0.1534442352,0.8557700572
82,2500,1,153.1,380,0.1187754162,0.8557700572
82,2600,1,160.6,391,0.1231224098,0.8557700572
82,2700,1,167.8,407,0.1657676595,0.8557700572
82,2800,1,174,434,0.2292549326,0.8557700572
82,2900,1,181.4,457,0.2328091803,0.8557700572
82,3000,1,188.8,492,0.304578868,0.8557700572
82,3100,1,194.9,528,0.3352639483,0.8557700572
82,3200,1,201.5,573,0.3762469,0.8557700572
82,3300,1,208.1,613,0.3697544364,0.8557700572
82,3400,1,215.5,645,0.3065784087,0.8557700572
82,3500,1,221.6,680,0.3384774878,0.8557700572
82,3600,1,228.7,716,0.3509559608,0.8557700572
82,3700,1,234.9,747,0.3190938698,0.8557700572
82,3800,1,241.2,779,0.3053430297,0.8557700572
82,3900,1,249.1,814,0.328952034,0.8557700572
82,4000,1,255.2,843,0.2913957843,0.8557700572
82,4100,1,262.4,869,0.255156687,0.8557700572
82,4200,1,269.1,890,0.2312740435,0.8557700572
82,4300,1,275.6,906,0.1737578889,0.8557700572
82,4400,1,282,924,0.188870043,0.8557700572
82,4500,1,287.7,945,0.1948187006,0.8557700572
82,4600,1,294,956,0.1543574763,0.8557700572
82,4700,1,300.9,970,0.1668976335,0.8557700572
82,4800,1,307.5,986,0.1743732445,0.8557700572
82,4900,1,314.4,999,0.143941835,0.8557700572
82,5000,1,320.8,1014,0.1597577249,0.8557700572
83,0,6,0,0,0.1,0.9516389367
83,100,6,6.3,25,0.2133498471,0.9516389367
83,200,6,12.4,58,0.3057778313,0.9516389367
83,300,6,20,100,0.4049859448,0.9516389367
83,400,6,27.9,149,0.454281036,0.9516389367
83,500,6,35.3,198,0.4733050018,0.9516389367
83,600,6,42.7,250,0.4861196771,0.9516389367
83,700,6,49.3,286,0.3884149371,0.9516389367
83,800,6,56.4,326,0.4163735212,0.9516389367
83,900,6,64,361,0.3846687526,0.9516389367
83,1000,6,71.9,396,0.3883139222,0.9516389367
83,1100,6,79.8,441,0.4394186874,0.9516389367
83,1200,6,87.7,494,0.5037121494,0.9516389367
83,1300,6,95.3,532,0.4444152456,0.9516389367
83,1400,6,103.2,583,0.484519554,0.9516389367
83,1500,6,111.1,621,0.4221419351,0.9516389367
83,1600,6,118.8,665,0.4495391465,0.9516389367
83,1700,6,125.8,705,0.4376250306,0.9516389367
83,1800,6,134.1,756,0.5022134925,0.9516389367
83,1900,6,142.7,819,0.5773579905,0.9516389367
83,2000,6,151.6,888,0.6473492271,0.9516389367
83,2100,6,159.8,958,0.6602578261,0.9516389367
83,2200,6,167.4,1029,0.6442806557,0.9516389367
83,2300,6,174.4,1085,0.5492834095,0.9516389367
83,2400,6,182.7,1148,0.6019385114,0.9516389367
83,2500,6,190.1,1213,0.5968506271,0.9516389367
83,2600,6,198.5,1285,0.656590462,0.9516389367
83,2700,6,206,1337,0.5610976421,0.9516389367
83,2800,6,214,1389,0.5282244083,0.9516389367
83,2900,6,222.2,1449,0.5698236447,0.9516389367
83,3000,6,230.1,1505,0.5444453772,0.9516389367
83,3100,6,238.6,1567,0.5632554083,0.9516389367
83,3200,6,245.8,1615,0.4989187295,0.9516389367
83,3300,6,253.2,1659,0.4541247174,0.9516389367
83,3400,6,260.8,1702,0.447932119,0.9516389367
83,3500,6,268.9,1736,0.3787613123,0.9516389367
83,3600,6,276.6,1759,0.2849156496,0.9516389367
83,3700,6,283.9,1794,0.3325296628,0.9516389367
83,3800,6,291.2,1823,0.3111667741,0.9516389367
83,3900,6,298.3,1856,0.3300350104,0.9516389367
83,4000,6,305.1,1879,0.2654559463,0.9516389367
83,4100,6,312.5,1908,0.3104140927,0.9516389367
83,4200,6,320.7,1940,0.3170589577,0.9516389367
83,4300,6,329.1,1972,0.3323101576,0.9516389367
83,4400,6,338.1,2023,0.4601310759,0.9516389367
83,4500,6,346.3,2079,0.5065135679,0.9516389367
83,4600,6,354.3,2128,0.4708384021,0.9516389367
83,4700,6,362.3,2181,0.5095089543,0.9516389367
83,4800,6,370,2220,0.4524709702,0.9516389367
83,4900,6,377.2,2268,0.4641821427,0.9516389367
83,5000,6,385.2,2319,0.497851728,0.9516389367
84,0,5,0,0,0.1,0.9055229793
84,100,5,5.7,16,0.1631619387,0.9055229793
84,200,5,11.8,32,0.1842278826,0.9055229793
84,300,5,19.2,59,0.2542302711,0.9055229793
84,400,5,26,91,0.2919074837,0.9055229793
84,500,5,32.8,115,0.2891166929,0.9055229793
84,600,5,40.5,147,0.2881499988,0.9055229793
84,700,5,48.5,177,0.3034018867,0.9055229793
84,800,5,56.2,209,0.3124455666,0.9055229793
84,900,5,64,238,0.3017142206,0.9055229793
84,1000,5,71.7,267,0.2721602816,0.9055229793
84,1100,5,79.8,293,0.2781004355,0.9055229793
84,1200,5,88.3,336,0.3572587944,0.9055229793
84,1300,5,96.8,362,0.289798888,0.9055229793
84,1400,5,104,384,0.2485145535,0.9055229793
84,1500,5,111.4,404,0.2114827416,0.9055229793
84,1600,5,118.3,429,0.2319309977,0.9055229793
84,1700,5,124.5,444,0.188683672,0.9055229793
84,1800,5,132.2,465,0.2014428703,0.9055229793
84,1900,5,140.4,489,0.2431234197,0.9055229793
84,2000,5,148,504,0.2042647912,0.9055229793
84,2100,5,156.4,521,0.1896550189,0.9055229793
84,2200,5,162.8,536,0.1728990244,0.9055229793
84,2300,5,170.1,554,0.1521865455,0.9055229793
84,2400,5,178.3,567,0.1386757777,0.9055229793
84,2500,5,185.8,578,0.1152727098,0.9055229793
84,2600,5,193.1,593,0.1521582928,0.9055229793
84,2700,5,201.1,614,0.2154322124,0.9055229793
84,2800,5,209,640,0.2516472632,0.9055229793
84,2900,5,216.2,659,0.23480033,0.9055229793
84,3000,5,224,678,0.2134208227,0.9055229793
84,3100,5,231.6,707,0.2245418855,0.9055229793
84,3200,5,239.7,729,0.2252068455,0.9055229793
84,3300,5,246.5,751,0.2292319635,0.9055229793
84,3400,5,253.8,782,0.2804879409,0.9055229793
84,3500,5,261.5,821,0.321461081,0.9055229793
84,3600,5,269,851,0.3023218452,0.9055229793
84,3700,5,276.9,883,0.3057527805,0.9055229793
84,3800,5,284.4,917,0.3030484644,0.9055229793
84,3900,5,292.5,944,0.2750395688,0.9055229793
84,4000,5,300.1,961,0.2107977553,0.9055229793
84,4100,5,307.7,976,0.1874827068,0.9055229793
84,4200,5,315.8,991,0.165445651,0.9055229793
84,4300,5,323.5,1000,0.1311645074,0.9055229793
84,4400,5,331,1015,0.1596908715,0.9055229793
84,4500,5,338.4,1037,0.2003786479,0.9055229793
84,4600,5,346,1059,0.2312198065,0.9055229793
84,4700,5,352.9,1083,0.2509411493,0.9055229793
84,4800,5,359.8,1102,0.2062731277,0.9055229793
84,4900,5,366.1,1124,0.2205506553,0.9055229793
84,5000,5,373.6,1148,0.2448161612,0.9055229793
85,0,9,0,0,0.1,0.9717382634
85,100,9,5.2,18,0.1846548799,0.9717382634
85,200,9,11.3,44,0.2716214324,0.9717382634
85,300,9,17.7,56,0.2091626189,0.9717382634
85,400,9,24.3,77,0.2322874972,0.9717382634
85,500,9,31.1,104,0.2666846582,0.9717382634
85,600,9,39.1,144,0.3583034912,0.9717382634
85,700,9,45.8,176,0.341570813,0.9717382634
85,800,9,53.5,221,0.4045518567,0.9717382634
85,900,9,61.5,260,0.4058097063,0.9717382634
85,1000,9,69.6,304,0.4491999759,0.9717382634
85,1100,9,77.9,344,0.415124215,0.9717382634
85,1200,9,86.2,386,0.4396680531,0.9717382634
85,1300,9,95,434,0.4892884963,0.9717382634
85,1400,9,104.1,481,0.4710307763,0.9717382634
85,1500,9,112.7,531,0.5051724967,0.9717382634
85,1600,9,120.8,587,0.5591973957,0.9717382634
85,1700,9,129.6,648,0.5912001224,0.9717382634
85,1800,9,138.3,708,0.5881857368,0.9717382634
85,1900,9,146.2,758,0.5248229384,0.9717382634
85,2000,9,154.5,810,0.5233316259,0.9717382634
85,2100,9,162.4,859,0.511306377,0.9717382634
85,2200,9,170.9,908,0.5067049342,0.9717382634
85,2300,9,179.6,971,0.5856204509,0.9717382634
85,2400,9,188.8,1037,0.650206442,0.9717382634
85,2500,9,197.3,1101,0.6442183336,0.9717382634
85,2600,9,206,1163,0.6252513265,0.9717382634
85,2700,9,214.7,1229,0.6419152652,0.9717382634
85,2800,9,223.5,1292,0.6370484989,0.9717382634
85,2900,9,231.3,1352,0.6255696254,0.9717382634
85,3000,9,240.6,1428,0.7264942595,0.9717382634
85,3100,9,248,1495,0.6670599255,0.9717382634
85,3200,9,256.7,1556,0.6397594785,0.9717382634
85,3300,9,265.8,1630,0.699500275,0.9717382634
85,3400,9,274.4,1705,0.7485637844,0.9717382634
85,3500,9,283.2,1782,0.7518158412,0.9717382634
85,3600,9,292.5,1861,0.7601461148,0.9717382634
85,3700,9,301.2,1932,0.7046970215,0.9717382634
85,3800,9,310,2003,0.6804723835,0.9717382634
85,3900,9,318.2,2061,0.6219967759,0.9717382634
85,4000,9,327,2132,0.6494374948,0.9717382634
85,4100,9,335.9,2207,0.6996956555,0.9717382634
85,4200,9,344.5,2281,0.7168560762,0.9717382634
85,4300,9,353,2348,0.6904643294,0.9717382634
85,4400,9,361.7,2417,0.6872450998,0.9717382634
85,4500,9,370.6,2488,0.7022893278,0.9717382634
85,4600,9,379.1,2555,0.6798749641,0.9717382634
85,4700,9,387.3,2623,0.6765975994,0.9717382634
85,4800,9,396.1,2695,0.6866788231,0.9717382634
85,4900,9,404.5,2756,0.6413934366,0.9717382634
85,5000,9,412.8,2811,0.5729451071,0.9717382634
86,0,0,0,0,0.1,0.9578481149
86,100,0,6.6,16,0.1508770411,0.9578481149
86,200,0,13.1,31,0.1646317615,0.9578481149
86,300,0,19.8,48,0.1804480191,0.9578481149
86,400,0,27.5,65,0.1794910186,0.9578481149
86,500,0,35.8,84,0.191737009,0.9578481149
86,600,0,44.2,106,0.2032270686,0.9578481149
86,700,0,52.7,123,0.1974442005,0.9578481149
86,800,0,60.5,143,0.2036718436,0.9578481149
86,900,0,68.4,173,0.2572278047,0.9578481149
86,1000,0,75.8,203,0.3015340381,0.9578481149
86,1100,0,83.7,237,0.344460169,0.9578481149
86,1200,0,91.7,277,0.3647620241,0.9578481149
86,1300,0,100,326,0.4513648563,0.9578481149
86,1400,0,107.9,368,0.4278308794,0.9578481149
86,1500,0,115.7,414,0.4491136963,0.9578481149
86,1600,0,123.7,459,0.4490682462,0.9578481149
86,1700,0,131.7,521,0.5226153257,0.9578481149
86,1800,0,139.8,579,0.5532138643,0.9578481149
86,1900,0,148.4,642,0.5933079745,0.9578481149
86,2000,0,157.3,693,0.5194145156,0.9578481149
86,2100,0,166.1,750,0.5270140646,0.9578481149
86,2200,0,174.6,797,0.4556532125,0.9578481149
86,2300,0,182.7,842,0.4580123275,0.9578481149
86,2400,0,190.9,893,0.4865878201,0.9578481149
86,2500,0,199.4,939,0.4637515423,0.9578481149
86,2600,0,208.3,986,0.4689502074,0.9578481149
86,2700,0,216.8,1042,0.4952333867,0.9578481149
86,2800,0,225.2,1106,0.574670489,0.9578481149
86,2900,0,233.5,1163,0.5636907844,0.9578481149
86,3000,0,242,1218,0.5595649119,0.9578481149
86,3100,0,250.5,1282,0.6093413398,0.9578481149
86,3200,0,259,1341,0.5821117648,0.9578481149
86,3300,0,267.5,1392,0.5105665944,0.9578481149
86,3400,0,277,1467,0.656874019,0.9578481149
86,3500,0,285.8,1531,0.639516724,0.9578481149
86,3600,0,294.9,1602,0.6858035442,0.9578481149
86,3700,0,303.6,1682,0.7434323215,0.9578481149
86,3800,0,312.3,1753,0.7230915879,0.9578481149
86,3900,0,321.5,1818,0.6831358431,0.9578481149
86,4000,0,331,1891,0.7232483908,0.9578481149
86,4100,0,339.8,1960,0.6591087371,0.9578481149
86,4200,0,348.5,2019,0.596245992,0.9578481149
86,4300,0,357,2079,0.5912767685,0.9578481149
86,4400,0,365.8,2149,0.6520161733,0.9578481149
86,4500,0,374.6,2206,0.5984771484,0.9578481149
86,4600,0,382.5,2256,0.5340631988,0.9578481149
86,4700,0,391.1,2293,0.4275194159,0.9578481149
86,4800,0,399.4,2339,0.4590349809,0.9578481149
86,4900,0,407.8,2387,0.4865516498,0.9578481149
86,5000,0,416.3,2441,0.5104129423,0.9578481149
87,0,5,0,0,0.1,0.8084988161
87,100,5,4.8,9,0.0959563979,0.8084988161
87,200,5,11.3,21,0.1098069932,0.8084988161
87,300,5,16.6,32,0.1267344587,0.8084988161
87,400,5,22.1,45,0.1497517127,0.8084988161
87,500,5,27.2,64,0.1698607173,0.8084988161
87,600,5,32.1,80,0.181691634,0.8084988161
87,700,5,36.7,96,0.1838977489,0.8084988161
87,800,5,41.8,116,0.1871266704,0.8084988161
87,900,5,47.7,135,0.1872596136,0.8084988161
87,1000,5,53.1,154,0.1930893088,0.8084988161
87,1100,5,58.7,163,0.1450996076,0.8084988161
